,EEG Fpz-Cz_0_Alpha,EEG Fpz-Cz_0_Beta,EEG Fpz-Cz_0_Delta,EEG Fpz-Cz_0_Gamma,EEG Fpz-Cz_0_Sigma,EEG Fpz-Cz_0_Theta,EEG Fpz-Cz_0_TotalAbsPow,EEG Fpz-Cz_1_Alpha,EEG Fpz-Cz_1_Beta,EEG Fpz-Cz_1_Delta,EEG Fpz-Cz_1_Gamma,EEG Fpz-Cz_1_Sigma,EEG Fpz-Cz_1_Theta,EEG Fpz-Cz_1_TotalAbsPow,EEG Fpz-Cz_2_Alpha,EEG Fpz-Cz_2_Beta,EEG Fpz-Cz_2_Delta,EEG Fpz-Cz_2_Gamma,EEG Fpz-Cz_2_Sigma,EEG Fpz-Cz_2_Theta,EEG Fpz-Cz_2_TotalAbsPow,EEG Fpz-Cz_3_Alpha,EEG Fpz-Cz_3_Beta,EEG Fpz-Cz_3_Delta,EEG Fpz-Cz_3_Gamma,EEG Fpz-Cz_3_Sigma,EEG Fpz-Cz_3_Theta,EEG Fpz-Cz_3_TotalAbsPow,EEG Fpz-Cz_4_Alpha,EEG Fpz-Cz_4_Beta,EEG Fpz-Cz_4_Delta,EEG Fpz-Cz_4_Gamma,EEG Fpz-Cz_4_Sigma,EEG Fpz-Cz_4_Theta,EEG Fpz-Cz_4_TotalAbsPow,EEG Pz-Oz_0_Alpha,EEG Pz-Oz_0_Beta,EEG Pz-Oz_0_Delta,EEG Pz-Oz_0_Gamma,EEG Pz-Oz_0_Sigma,EEG Pz-Oz_0_Theta,EEG Pz-Oz_0_TotalAbsPow,EEG Pz-Oz_1_Alpha,EEG Pz-Oz_1_Beta,EEG Pz-Oz_1_Delta,EEG Pz-Oz_1_Gamma,EEG Pz-Oz_1_Sigma,EEG Pz-Oz_1_Theta,EEG Pz-Oz_1_TotalAbsPow,EEG Pz-Oz_2_Alpha,EEG Pz-Oz_2_Beta,EEG Pz-Oz_2_Delta,EEG Pz-Oz_2_Gamma,EEG Pz-Oz_2_Sigma,EEG Pz-Oz_2_Theta,EEG Pz-Oz_2_TotalAbsPow,EEG Pz-Oz_3_Alpha,EEG Pz-Oz_3_Beta,EEG Pz-Oz_3_Delta,EEG Pz-Oz_3_Gamma,EEG Pz-Oz_3_Sigma,EEG Pz-Oz_3_Theta,EEG Pz-Oz_3_TotalAbsPow,EEG Pz-Oz_4_Alpha,EEG Pz-Oz_4_Beta,EEG Pz-Oz_4_Delta,EEG Pz-Oz_4_Gamma,EEG Pz-Oz_4_Sigma,EEG Pz-Oz_4_Theta,EEG Pz-Oz_4_TotalAbsPow,EEG Fpz-Cz_SW_density,EEG Pz-Oz_SW_density,EEG Fpz-Cz_SP_density,EEG Pz-Oz_SP_density,EMG_submental_RMS_mean_W,EMG_submental_RMS_std_W,EMG_submental_RMS_mean_N1,EMG_submental_RMS_std_N1,EMG_submental_RMS_mean_N2,EMG_submental_RMS_std_N2,EMG_submental_RMS_mean_N3,EMG_submental_RMS_std_N3,EMG_submental_RMS_mean_R,EMG_submental_RMS_std_R,EMG_submental_RMS_mean_all,EMG_submental_RMS_std_all,SPT,WASO,TST,SME,SFI,Lat_REM,WAKE,N1,N2,N3,REM,%N1,%N2,%N3,%REM,dataset,file,UNS
103,0.03703392335471625,0.07881166987352227,0.7398542234100416,0.036394202392120496,0.028037270025467437,0.07986871094413218,63.821706913289944,0.09104121266194504,0.057903135614641825,0.6987745805448511,0.009357715372134487,0.04816422419869024,0.09475913160773713,37.53515270397821,0.05642258054777909,0.015731165896625734,0.770699814577822,0.0029388894739104843,0.04276013051121683,0.11144741899264539,63.81452144725427,0.018445100210026478,0.0031673134463626757,0.9069665528099784,0.0006826207373832978,0.00832028636510936,0.062418126431139365,191.22574650080685,0.05882563832385124,0.0408245054429328,0.7530204753115967,0.008625277972759502,0.03229330626449073,0.10641079668436902,31.92084980137894,0.10535802460545753,0.10677465462822373,0.5388175061466653,0.04429515466728059,0.05260555598027071,0.15214910397210243,8.899240206331516,0.10845016904687886,0.05040592419992139,0.6560785209615392,0.015476173530167545,0.04786221105315257,0.1217270012083404,9.95519594993486,0.05163193312055906,0.01382565464756859,0.7708478236601245,0.004242896698986717,0.03383113600196786,0.1256205558707927,19.78045764959481,0.02036160812252841,0.0033311732873281736,0.8910360421255458,0.0013351605179043383,0.007487496856542756,0.07644851909015074,47.42206893903678,0.07141246947842064,0.037970525709755225,0.7176950895184205,0.011399879012119165,0.04015098337067216,0.12137105291061202,8.625330077623442,0.028469750889679714,0.0,3.0355871886120998,2.6654804270462633,1.4187110916584815,0.414188502116176,1.1300254979068987,0.37539187345289526,1.4288108600752794,0.23264167314283438,1.491300855773615,0.05544046053637756,1.603229771282439,0.16986602343044896,1.4022847130694807,0.3566347163418048,798.5,350.0,448.0,56.1052,1.875,327.0,350.0,99.5,278.5,2.5,67.5,22.2098,62.1652,0.558,15.067,sc,/home/alexia/Downloads//sleep-edf-database-expanded-1.0.0/sleep-cassette/preprocessed/SC4541F0-raw.fif,0.5
104,0.040748296364279304,0.027069305471845245,0.8666740850545782,0.006109033412406781,0.014441355893740581,0.044957923803148996,104.35693843892597,0.07915880127895468,0.05737214777186955,0.7146870406274255,0.009263270383020836,0.0453071649298741,0.09421157500885599,50.25177593885515,0.05410871455183308,0.017043531233350145,0.7845925349529688,0.0030517457869375444,0.038340665218873915,0.10286280825603647,91.26825314886278,0.0186052138719485,0.003196398921287599,0.9144680393066358,0.0007426200464087254,0.010151000559015603,0.052836727294703706,242.6945279101472,0.052683567275839165,0.03954274179800572,0.766819308922785,0.008003640910424537,0.03174949522888008,0.1012012458640652,50.95331951304962,0.21850049295752727,0.09354308862408144,0.5256760059301638,0.02257098998546153,0.056190378755098934,0.08351904374766686,16.655533910173297,0.10214004794428289,0.05571054556160241,0.636427816099729,0.01179600469203785,0.051032853297903205,0.14289273240444422,18.133852663434524,0.059010783395058414,0.017269364422145776,0.7405674111263781,0.0036022934104259744,0.03632230041583177,0.14322784723015988,36.816548988424564,0.02631941238462216,0.0046422222438448155,0.8658735448214404,0.0013384632736395026,0.012725467502402422,0.08910088977405049,71.98881150425245,0.06421097432559235,0.04019821142484294,0.7174080313478095,0.009362360537347895,0.03724525488195567,0.13157516748245182,17.668391877238818,0.18181818181818182,0.0037105751391465678,2.3896103896103895,2.434137291280148,2.121823859990153,0.34044472934921394,1.3676035997927274,0.5007680448269614,1.0260418022978306,0.2659906305993705,1.073669878628628,0.10205117547098715,1.1510067961879469,0.19105621740734005,1.2849684116246969,0.5022757656069055,514.0,80.5,433.5,84.3385,2.8374,65.0,80.5,104.0,230.5,39.0,60.0,23.9908,53.1719,8.9965,13.8408,sc,/home/alexia/Downloads//sleep-edf-database-expanded-1.0.0/sleep-cassette/preprocessed/SC4542F0-raw.fif,
105,0.2534283757251401,0.17243040280882765,0.3635487271375879,0.06575934210159455,0.04643556137954299,0.09839759084730684,36.4498987958262,0.09469401422243276,0.11197847390815702,0.5666870806064259,0.042630370761607694,0.04909039470077225,0.13491966580060483,42.32454333694617,0.05274138458834125,0.03748838546813761,0.7325490168825887,0.014309319364949013,0.037626526258586195,0.1252853674373967,80.03262239803658,0.02537363973619085,0.008665386722302297,0.8886651090567014,0.004313665861780447,0.012104651828637406,0.060877546794387755,251.57276557724828,0.047074195765082295,0.07929307672585607,0.6709784269438609,0.03968326227843886,0.03007981032102076,0.13289122796574093,42.31864619432804,0.5068264797022743,0.10062044054646294,0.277958815523359,0.019271152734575442,0.030457541135912616,0.06486557035741496,23.714427047854898,0.12735126497323557,0.08515581626042178,0.5647752821125881,0.02167620599039573,0.04264326998485699,0.1583981606785013,17.936507147154646,0.0559944862491497,0.029559247357708276,0.6618796328114414,0.008114652859458215,0.03240148416654108,0.21205049655570188,37.52174170275812,0.03111191561389697,0.010994504061636507,0.7930040533267881,0.0035609459163230216,0.016717657369904083,0.1446109237114513,75.12754417954537,0.07131076460524953,0.05973825579454511,0.634064630197522,0.01885431990671894,0.0304828963337116,0.18554913316225288,18.89268713354583,0.16448598130841122,0.007476635514018691,0.5906542056074766,0.47476635514018695,0.38844046680871375,0.28809213885127993,0.8518539692177144,0.9884105351839608,0.3742206742165563,0.20879462498148085,0.35214344286758337,0.09518644972243279,1.8507406931105808,1.3233407806352946,0.5933697621614258,0.7515723367164111,463.5,97.0,366.5,79.0723,1.8008,40.5,97.0,45.5,243.5,24.0,53.5,12.4147,66.4393,6.5484,14.5975,sc,/home/alexia/Downloads//sleep-edf-database-expanded-1.0.0/sleep-cassette/preprocessed/SC4551F0-raw.fif,
106,0.10803365779818377,0.093181343237862,0.6370299107468458,0.031268725752820324,0.03040886235636383,0.10007750010792398,24.026335822495852,0.07711638925604158,0.08492793162364555,0.6421115291059405,0.025127650108697244,0.04215754294668707,0.12855895695898834,21.278782700134972,0.035535528347098125,0.014553643650820396,0.8278967129748972,0.004388033382241039,0.021707052958560822,0.09591902868638219,54.41263845334954,0.01772746002069861,0.0036734651502054764,0.9218836958277888,0.0015503638461280256,0.007284820693863498,0.04788019446131579,119.45154101636122,0.042404977798800605,0.05329926376104783,0.7194200539557816,0.021127013125920233,0.024200911820136232,0.13954777953831332,20.495608417052566,0.29453978322947455,0.1404927343256652,0.3747250562624653,0.030742527220447905,0.05605205106390003,0.10344784789804672,13.532024727724366,0.10960800813566274,0.06399828870522127,0.5655134107285662,0.020111616285373255,0.03832854697323396,0.20244012917194232,11.342865614590721,0.04175053801642807,0.014697095903569282,0.7298543978530108,0.005921924472609681,0.022579557129855123,0.18519648662452728,26.56833210718561,0.03264915721719501,0.005650856402960832,0.7817935099798641,0.003946553144547067,0.01251535426380735,0.16344456899162582,38.5500270110423,0.06461348815433723,0.04053762927961354,0.6583648747407962,0.016578958067838375,0.025128633243371314,0.1947764165140424,11.422419530351977,0.015151515151515152,0.0,0.3787878787878788,0.3484848484848485,1.7539051498291751,0.7709986345227092,0.8810861757989971,0.5342193326588324,0.714100152170411,0.26141330395876117,0.850799763580214,0.0,0.8625237290277712,0.18555921121170077,1.0009270987247676,0.6055204902392087,485.0,107.0,378.0,77.9381,1.3492,108.0,107.0,57.5,197.5,0.5,122.5,15.2116,52.2487,0.1323,32.4074,sc,/home/alexia/Downloads//sleep-edf-database-expanded-1.0.0/sleep-cassette/preprocessed/SC4552F0-raw.fif,
107,0.07722831452857494,0.13472275554918128,0.5642592603293666,0.08572734532279463,0.04489977790743247,0.0931625463626502,73.18370099798085,0.0737969653135752,0.08710586823472537,0.6559410471132517,0.04415239833169188,0.03788565581176268,0.10111806519499282,47.0866584217179,0.024587335317482136,0.016937902590001302,0.8605393514340431,0.007439333382836106,0.013796914565682711,0.07669916270995408,107.73026008282693,0.007295311058774903,0.003806026553622055,0.9504067218313568,0.001663813442612646,0.004057832957665017,0.032770294155969694,361.88466060665155,0.07862547966307161,0.06150299561967707,0.6712514991747026,0.026838806545639565,0.033988042606281896,0.12779317639062732,34.609521479201064,0.13986357871770852,0.10507910415011952,0.5700464558111609,0.0458568487692926,0.05029173189202899,0.08886228065968908,14.344855599171062,0.1411416598405865,0.0588389398673119,0.5858796495489487,0.019934062301531857,0.03914650924242368,0.15505917919919762,15.878817062846284,0.04994556824336976,0.0154656722317398,0.6795161600833908,0.004730865816150567,0.018730580910992518,0.23161115271435703,39.63752886967821,0.025945376840949136,0.007005330697326411,0.7972979782615127,0.002351398189494384,0.009631932463147716,0.1577679835475693,74.85707300465816,0.12577121623655316,0.043876362874243804,0.594096249151251,0.0118367053917028,0.03721469008842268,0.1872047762578269,17.212616500750414,1.2919254658385093,0.006211180124223602,0.40993788819875776,0.23602484472049687,1.3703073543004356,0.35123406056653605,1.2351681468945725,0.4248483808709603,1.314102391112659,0.48114942893437024,1.6757832854204031,0.36406632184929905,1.8918905849438807,0.21147571165817453,1.3602322101169415,0.45754462407055296,559.5,80.5,478.0,85.4334,2.4477,108.5,80.5,260.5,136.0,25.0,56.5,54.4979,28.4519,5.2301,11.8201,sc,/home/alexia/Downloads//sleep-edf-database-expanded-1.0.0/sleep-cassette/preprocessed/SC4561F0-raw.fif,1.0
108,0.08100764610596341,0.07318174156452964,0.704185466600883,0.039389173258474366,0.02780730065477004,0.07442867181537932,33.07685998852085,0.06352212259333022,0.046741873588846246,0.7592344519785961,0.01920292282791444,0.024026054800417595,0.08727257421089529,29.041496851069624,0.01770075357621902,0.007904562364607412,0.8964376162536127,0.0026607306701801163,0.00910995729680822,0.066186379838573,87.74300269953127,0.00574539013508811,0.0017730506740669505,0.961302470547652,0.0006479544931887695,0.0025522614689564207,0.027978872681047595,317.27405750156095,0.06673033501940248,0.03177341094437145,0.7427847778162229,0.010763114817043742,0.023333291266548276,0.12461507013641034,28.14959087871346,0.2053975738090967,0.07239609563677003,0.565624661541458,0.030271854512727125,0.03716738852411089,0.08914242597583799,13.878139294592778,0.1301235492660048,0.042252933768597664,0.625575008112696,0.016023639103524164,0.030211669860442606,0.15581319988873488,12.94429815503154,0.037877356312784924,0.009629980954509964,0.7393998652042579,0.0038804722453896576,0.013992260038133933,0.1952200652449237,33.023411118188946,0.017767517737031547,0.0038315551858605574,0.8533822484169991,0.0019032265768491603,0.006997971625337317,0.11611748045792183,67.18120720478865,0.10142544115401056,0.028877825156282177,0.6534458913595999,0.010017316024862359,0.02911027913724259,0.17712324716800312,13.897890425757833,0.5564738292011019,0.0,0.325068870523416,0.25895316804407714,1.0615257292242817,0.3316083912085577,0.9049288326631145,0.355727404249093,0.8586113355922348,0.37363860846413205,1.0774039361314618,0.23049914830291862,1.0498243405524843,0.17272777477710088,0.9386729183622224,0.34690048256353606,514.0,81.5,432.5,84.144,2.289,56.0,81.5,182.5,167.5,14.0,68.5,42.1965,38.7283,3.237,15.8382,sc,/home/alexia/Downloads//sleep-edf-database-expanded-1.0.0/sleep-cassette/preprocessed/SC4562F0-raw.fif,
109,0.12489583733860674,0.09671851035791257,0.5179306406388101,0.02264406997764201,0.06384229537423236,0.17396864631279615,55.4070443347581,0.106105386153211,0.07744163215480519,0.5803155151694467,0.016310346320755745,0.06637300689905792,0.1534541133027233,42.23016741992711,0.06521280343587041,0.026484463381191842,0.7366339167467861,0.00612660818759353,0.047420689846610097,0.1181215184019482,54.25521082741692,,,,,,,,0.07312040776487898,0.06686775461686947,0.6513320912657488,0.016737295477348407,0.04763169447540211,0.14431075639975283,32.19214921735178,0.14500907997543996,0.07988818912889148,0.49150943845535294,0.031462201681393985,0.05357109856875988,0.1985599921901616,16.838614661935708,0.10374186110869327,0.06619889712086703,0.5686323090806408,0.023684268617550356,0.049696288383173214,0.18804637568907498,12.385524429190028,0.06631126392518993,0.030408572657946092,0.6926635693625602,0.010294723320143941,0.03856713656411541,0.16175473417004488,18.132957393844144,,,,,,,,0.08518268964515004,0.0898836359704172,0.5826041692993628,0.03740319407194811,0.05277180894803783,0.1521545020650843,6.832742661119942,0.031189083820662766,0.031189083820662766,3.1033138401559452,2.2105263157894735,0.48326300848950726,0.09268920748947784,0.557754174594574,0.26514161491106486,0.48296989660587003,0.24708262054482596,,,0.7689133185682554,0.4106757053480861,0.5595332307286861,0.3036988026048288,558.0,83.5,474.5,85.0358,3.5406,152.5,83.5,93.0,256.5,0.0,125.0,19.5996,54.0569,0.0,26.3435,sc,/home/alexia/Downloads//sleep-edf-database-expanded-1.0.0/sleep-cassette/preprocessed/SC4571F0-raw.fif,
110,0.10794026014340839,0.12859763940465435,0.4673724148051705,0.049935531786548464,0.07486912869934573,0.1712850251608731,97.04264759241778,0.10825408918294804,0.10157442017797752,0.5105342453402272,0.030116752270427094,0.08610179315377701,0.1634186998746434,53.75842983342676,0.07252739182755497,0.03726429147177138,0.7008650067935095,0.012857856425525649,0.0553183756477935,0.12116707783384449,60.883609557177024,0.014936215770409801,0.005982383489486899,0.9274896889614993,0.002971593955664221,0.008559988546890973,0.04006012927604868,190.0374450289369,0.08553189037571689,0.10417762424410552,0.5543839952696201,0.030232672626660444,0.0533187532698749,0.17235506421402216,36.436478403032815,0.06532906368904565,0.1885003882315091,0.44963916520483754,0.14409390277721115,0.059128353710100896,0.09330912638729592,6.169589699486568,0.06964462612223762,0.21459619524349924,0.40648639180118273,0.15889833070355547,0.06429795743391181,0.08607649869561351,3.844257708942828,0.06975714467821888,0.21888280832071724,0.40057951278246023,0.16300741563543603,0.06502652146984415,0.08274659711332309,3.4912773843936584,0.06391782471483594,0.2063141832199329,0.4497825140534176,0.14833868346143875,0.056155559804072615,0.07549123474630218,3.5612677181548844,0.07522970117987011,0.23706505530695374,0.3590014276492334,0.17148150266427353,0.0705728520858888,0.08664946111378041,3.6098044605790927,0.06688963210702341,0.023411371237458196,3.4615384615384617,0.023411371237458196,1.2797084213858596,0.12545865308692553,1.142472898743773,0.2547152257261902,0.903133977386313,0.29710718248469736,0.7003031690740863,0.09577436631848474,1.2179683109096937,0.23407407534204178,1.0166568010802226,0.3116944884720754,491.0,27.5,460.0,93.6864,1.1087,62.0,27.5,52.0,284.5,14.5,109.0,11.3043,61.8478,3.1522,23.6957,sc,/home/alexia/Downloads//sleep-edf-database-expanded-1.0.0/sleep-cassette/preprocessed/SC4572F0-raw.fif,3.5
111,0.09637886640544405,0.08756469515291243,0.5959470762777188,0.02727166106387374,0.038181577361938064,0.15465612373811258,93.54148204390273,0.08610144416468023,0.0774709537748657,0.6067605987036748,0.024936544386337505,0.040111652901289103,0.16461880606915238,80.4208230863147,0.06000998832001361,0.035142415116945304,0.7163807539478844,0.011727142401501292,0.026553854346882167,0.15018584586677336,109.40226201087677,0.028831787885674916,0.01388266236410772,0.8601640605133365,0.004519439037176111,0.00879081454768155,0.08381123565202271,274.9752376746349,0.08903228991745687,0.0843112121051882,0.6048028535070916,0.03470120142543703,0.0328874821574282,0.15426496088739813,59.00678975223465,0.12396041335724997,0.04781102896751209,0.563912050165598,0.01422805290391179,0.032201972071138604,0.21788648253459003,32.742543083525916,0.09524073801349334,0.03974436176180949,0.5926342645085914,0.012156136680967818,0.02978667428773297,0.2304378247474052,32.89968682864785,0.05951343265776396,0.025063166414257782,0.6811759202454328,0.0077748655007266985,0.021924513559582238,0.2045481016222366,38.674579709178495,0.029796882290110054,0.014089694272264867,0.8216526838298958,0.004244835158593648,0.010273715053105313,0.11994218939603056,68.65431736317451,0.11653062764275537,0.03826761530688054,0.5648911441683215,0.012996993598661953,0.02825114637511639,0.23906247290826396,29.707588440300043,0.2619047619047619,0.01360544217687075,0.047619047619047616,0.006802721088435375,0.9591555880003382,0.4448556964253406,0.7989629208978671,0.3737993753823796,0.862268312374105,0.34665485474389246,1.0167735927442743,0.1859609925525052,0.44062513035690354,0.2540945834824454,0.7917121476468079,0.38081317162338485,487.5,37.0,450.5,92.4103,1.5316,90.0,37.0,76.0,289.0,5.0,80.5,16.8701,64.1509,1.1099,17.869,sc,/home/alexia/Downloads//sleep-edf-database-expanded-1.0.0/sleep-cassette/preprocessed/SC4581G0-raw.fif,
112,0.13123965938359133,0.11040474668124381,0.5367919587590267,0.034377817424778766,0.036893892577168894,0.1502919251741908,156.09446231697544,0.09239793843337833,0.08535993249658612,0.5815593941988069,0.02756096451632939,0.041358346835800544,0.17176342351909912,116.77327429056126,0.06328563685450295,0.04463688244536122,0.6970532558530284,0.01627624164473777,0.02952176713675582,0.14922621606561418,167.49896234285922,0.03787339322043281,0.016982460586637122,0.8366625287367833,0.007256579638165738,0.014017361782656328,0.08720767603532482,354.00142720646454,0.09435516920971641,0.09994155846727533,0.5671236451108862,0.04185208818277245,0.03793843063366785,0.15878910839568197,85.04908061506299,0.2871683074528016,0.06729066348212805,0.34418038275455565,0.018447614821175348,0.039494549899284234,0.24341848159005494,24.43409255676758,0.1097765796332432,0.04304705612906322,0.5399507410588974,0.012664972867192304,0.03248749742843614,0.2620731528831673,22.54063190822028,0.06962667505424425,0.02757613308840119,0.6421521181955231,0.008630208369698416,0.02426837301532307,0.22774649227680993,29.71871895207835,0.036025165519050634,0.012947226020189643,0.793941896683403,0.003968521640150335,0.01154393757824256,0.141573252558963,54.5621222342264,0.13504339543148092,0.046498278545779426,0.5157232789795972,0.015040116442365673,0.03435369537340997,0.2533412352273666,18.979852472639294,1.2531876138433515,0.0,0.061930783242258654,0.018214936247723135,0.7764268022956089,0.45795915038582247,0.883482179739771,0.5683353650232794,0.7258903321629937,0.4514934033723381,0.7208552438657928,0.329585313428949,0.7121391713899503,0.501125785759519,0.7646470200312828,0.48382452692227523,527.5,112.5,415.0,78.673,2.5301,102.0,112.5,97.5,271.5,3.0,43.0,23.494,65.4217,0.7229,10.3614,sc,/home/alexia/Downloads//sleep-edf-database-expanded-1.0.0/sleep-cassette/preprocessed/SC4582G0-raw.fif,
113,0.07392968443778726,0.09554989671260733,0.5973051772874125,0.07308055206120076,0.03960506106449907,0.12052962843649312,109.98993528894306,0.052897880329878764,0.06697629320908084,0.7544027344181826,0.04521545967448146,0.021139486479998144,0.05936814588837911,34.31258667678863,0.06074081627970166,0.019625370385163765,0.7655737643315651,0.005692425981352948,0.03393285072762228,0.11443477229459452,90.38435416940645,0.037735400520558224,0.007077543477922544,0.8655228212527944,0.002170789909456455,0.014299823640702387,0.07319362119856543,194.7457715276088,0.06849857237578699,0.04267599195351252,0.7133330805773482,0.011531365873546874,0.029052237983900525,0.13490875123590476,50.49631083615721,0.08203074109338411,0.07620154722030549,0.6251069668857121,0.04773558812202207,0.03629552088206406,0.13262963579651224,37.20626913805222,0.06450891237775118,0.03735381033295759,0.732805294724407,0.033638212987982245,0.017000015465683672,0.11469375411121842,20.932081623224853,0.04969121595345537,0.014733201920247858,0.7868765448059156,0.005973226130201427,0.019708448097811027,0.1230173630923685,35.03959768713518,0.03088641213443524,0.007867093527342793,0.8620112490968433,0.003525143625616748,0.010094859316605528,0.08561524229915604,49.473369527683815,0.0546508200816109,0.021688278288930992,0.7741848155598514,0.008778150662976169,0.015560830476494203,0.12513710493013558,25.660306675088925,0.36153846153846153,0.023076923076923078,0.6961538461538461,0.16923076923076924,1.2091970761877513,0.27799974514776615,1.029488981018819,0.33883169052121725,1.3476846860004457,0.41556977805796697,1.7350186214132262,0.46088357709741407,1.3054629763600702,0.4434447687085401,1.2800747398500116,0.4016163483028128,860.5,371.5,488.5,56.7693,2.5793,46.5,371.5,99.5,181.5,78.5,129.0,20.3685,37.1546,16.0696,26.4074,sc,/home/alexia/Downloads//sleep-edf-database-expanded-1.0.0/sleep-cassette/preprocessed/SC4591G0-raw.fif,0.5
114,0.050328039154736104,0.022007900212871793,0.8150475144883118,0.008601267398132396,0.015287419491206742,0.08872785925474154,133.34922715939626,0.05703249461462787,0.019465810014782307,0.7974279675631154,0.0056013362196749295,0.018813804477777446,0.1016585871100219,72.12300398427183,0.04259408093571747,0.010301046526171018,0.8266610633137231,0.0021788019172019964,0.02218844222169106,0.09607656508549536,93.94065269876934,0.029114922799788678,0.0038891263450257572,0.886323772897971,0.000759478214825437,0.011650428337627597,0.06826227140476182,189.94445181930507,0.0467085425407407,0.019736307214658088,0.8069578499008891,0.00481601933805216,0.016290007628470764,0.10549127337718867,55.58098915497911,0.14199625449241876,0.03986758282057613,0.5586564402273705,0.015083339766827042,0.029528993619084398,0.21486738907372316,20.061976939778713,0.08719966177933411,0.021733072778058783,0.664362534523885,0.007199516093282018,0.02143510517452609,0.1980701096509133,16.694421532264844,0.0529085961915138,0.011742398872428778,0.7730306770329659,0.004013254722938425,0.020051275809025323,0.13825379737112795,20.631528134018932,0.031195081317341465,0.005079984133036838,0.8669068810102325,0.00207076918880812,0.009572566812081884,0.08517471753849888,37.235336991328985,0.06250399345505735,0.01821789269176682,0.7530920274952515,0.005510433179458399,0.016173196224475803,0.14450245695399028,12.841594611789706,0.4074074074074074,0.015873015873015876,0.291005291005291,0.10582010582010581,0.4535304650719509,0.15637172673464056,0.5743156527770892,0.35980799626086574,0.7792180409669385,0.6828246179918518,0.9424146551969478,0.8330377351162825,0.8735863659048733,0.5899656067416443,0.6527739172723317,0.5342204527848338,572.5,209.0,363.5,63.4934,5.3645,124.5,209.0,97.0,138.5,50.5,77.5,26.685,38.1018,13.8927,21.3205,sc,/home/alexia/Downloads//sleep-edf-database-expanded-1.0.0/sleep-cassette/preprocessed/SC4592G0-raw.fif,
115,0.1608066464741861,0.07094811753739218,0.468882402535697,0.016368328952502155,0.055678767364385595,0.22731573713583691,58.01818564212384,0.12318666039268214,0.03783075891102457,0.602823240965347,0.008752561878324778,0.034145044338844896,0.1932617335137771,56.27452848642257,0.03994186251225711,0.009812858377726906,0.831645445195333,0.0024035538322167865,0.011333827709804898,0.10486245237266124,102.07887450526337,0.010959789946519345,0.0025397473624593162,0.9328226788247981,0.0006215562748792177,0.0032765669186636975,0.04977966067268011,257.3231972970682,0.11429225547660295,0.030101759196595208,0.6397236663550855,0.006257760893811692,0.03449289312130077,0.17513166495660376,47.01012316381625,0.42920587188859066,0.04628409028247534,0.22418237163056187,0.007833336094488176,0.04988525578457358,0.24260907431931084,37.255533972184395,0.21801258393331055,0.02853319224298875,0.4663131506369949,0.0055975671771532,0.03770851947162669,0.24383498653792537,31.569284936789614,0.07047179738395763,0.009928068004225075,0.6879791411248365,0.002060789518409296,0.01515919752243522,0.21440100644613644,52.31201632117009,0.02654445137302891,0.00421330551964652,0.8153764503095801,0.000831302329620648,0.006571656614844656,0.14646283385328007,88.93895261416247,0.15888389170264516,0.024239188273498084,0.560833334559536,0.005197814443209048,0.04081533086463342,0.21003044015647832,32.410071613320795,1.574074074074074,0.02962962962962963,0.037037037037037035,0.05555555555555556,0.08501629377279336,0.02954046052591412,0.09959775500213247,0.02742324306760671,0.09896602098764459,0.03772130675682504,0.10727078802082195,0.03397974064380087,0.10136340529179,0.033200888299260704,0.0958037063737039,0.03409857435486048,614.5,240.5,374.0,60.8625,1.2032,83.0,240.5,19.0,126.0,144.0,85.0,5.0802,33.6898,38.5027,22.7273,sc,/home/alexia/Downloads//sleep-edf-database-expanded-1.0.0/sleep-cassette/preprocessed/SC4601E0-raw.fif,
116,0.12949261586487193,0.1090558200864977,0.4897736196415229,0.04006907772554576,0.06262897600136427,0.16897989068019723,125.82236825468819,0.06614681450202993,0.021477098991012807,0.7533844421026564,0.007126264048621886,0.019328625974802185,0.13253675438087784,97.80249078663013,0.02981682520479837,0.008708188426670102,0.8546244369850609,0.0031524492877480757,0.00926782038712363,0.09443027970859937,180.01217211030706,0.012250727701963393,0.0035160273389885236,0.9250204312132361,0.0013627854690739863,0.004038296939707926,0.053811731337030044,440.3444431152599,0.08545507550395261,0.023326379797007947,0.6963537780140137,0.0069000399733561875,0.02678054056496041,0.1611841861467093,79.85661692099488,0.2637070696708622,0.10837134462735692,0.2497430031743017,0.03460994081749473,0.10455461049273208,0.23901403121725265,81.96767055059804,0.13592627843422023,0.020150846796923333,0.5428264117718291,0.00522520881345491,0.028181514640707568,0.267689739542865,90.38157663390416,0.07082669833837243,0.010695360432557277,0.6812890981130828,0.0029219651253566646,0.016191346057938975,0.21807553193269177,127.29821879753156,0.03458498585557151,0.006216730727168317,0.7935722641482107,0.0018414147178923092,0.009384874536673792,0.15439973001448323,184.2175805691337,0.16249971405610675,0.023063299426785866,0.5025865439918463,0.005391563601970652,0.03826863444682385,0.26819024447646667,90.3625633136207,3.1608695652173915,0.1565217391304348,0.008695652173913044,0.030434782608695653,0.13021285322772322,0.147917580371403,0.08346236393593441,0.015627575629795606,0.08694305994561263,0.01575225599566699,0.08554107871041977,0.015521513497751686,0.08645732150090037,0.01699212059050919,0.10863231253925912,0.10906810448906097,961.5,495.5,466.0,48.4659,1.6738,53.0,495.5,111.5,132.0,98.0,124.5,23.927,28.3262,21.03,26.7167,sc,/home/alexia/Downloads//sleep-edf-database-expanded-1.0.0/sleep-cassette/preprocessed/SC4602E0-raw.fif,
